Filename,Dimension1,Dimension2,Dimension3,Dimension4,Dimension5,Dimension6,Closest Text Type,corpus,color
0uh0mootctM,15.36,-4.79,-2.55,5.21,0.29,2.83,Involved persuasion,Y,1
0ULhb_J8nDQ,35.45,-2.82,0.98,0.0100000000000003,-1.88,2.12,Informational interaction,Y,1
0uln6lIO2dY,16.59,-3.17,-4.17,7.12,-2.95,3.28,Involved persuasion,Y,1
0UO2145Zny0,20.22,-1.99,0.81,-1.43,-3.38,0.46,Informational interaction,Y,1
-0uPq9okm-I,1.34,0.0400000000000001,1.05,-0.65,2.01,2.03,Involved persuasion,Y,1
0URb3IjYvuI,44.17,-5.26,-4.13,1.72,-2.34,-2.81,Intimate interpersonal interaction,Y,1
0USbwbfQSUQ,12.4,-4.53,-4.61,0.84,-0.89,1.07,Involved persuasion,Y,1
0UzAOW-SCuQ,24.63,-3.25,-1.54,0.5,-1.83,1.72,Informational interaction,Y,1
0uZHXJLe3Ew,-2.79,-0.289999999999999,0.46,-4.16,-2.83,1.68,General narrative exposition,Y,1
0V0fb6ujpsY,25.45,-0.83,-0.39,-0.64,2.1,1.76,Informational interaction,Y,1
0v6lazxzc_A,29.09,-4.03,0.34,-0.34,-1.2,0.11,Informational interaction,Y,1
0vEHX_I_jDc,11.09,-3.2,-2.28,1.02,-1.59,0.14,Involved persuasion,Y,1
0VGgh5U4ySk,22.8,-1.97,1.04,6.09,-2.72,-1.21,Informational interaction,Y,1
0VGvpmWSfWI,7.63,-6.38,-1.72,8.3,0.68,-0.16,Involved persuasion,Y,1
0VH-GIz6bzY,22.68,-5.04,-3.88,-2.11,-1.05,-1.84,Informational interaction,Y,1
0VKPMIbBh3c,22.68,-2.3,2.4,0.0699999999999996,-1.24,0.32,Informational interaction,Y,1
0vlTfKiBRew,6.17,-1.47,-5.56,1.19,-1.53,0.88,Involved persuasion,Y,1
0vNlV4IaxjE,18.28,1.53,-1.43,2.17,-1.31,2.57,Informational interaction,Y,1
0vNT4rfOWUE,-14.17,-4.31,3.45,-1.69,2.88,-1.81,Scientific exposition,Y,1
0vR-XpJ-wxI,17.3,-0.79,-0.91,-0.14,-2.85,1.29,Informational interaction,Y,1
0vSjS1mu7jk,3.34,-2.92,-0.34,-4.97,0.96,0.24,Involved persuasion,Y,1
0vyHSgLtI-4,11.61,-3.33,-6.84,1.74,-2.76,3.19,Involved persuasion,Y,1
0W0csMKUQF0,9.03,-1.62,-0.52,-4.16,-2.56,-2.31,Involved persuasion,Y,1
-0W3As5DRR4,13.22,-4.59,0.99,6.74,-0.19,0.86,Involved persuasion,Y,1
0W5hfK-VfWw,3.08,3.76,-0.11,8.95,-3.0,2.21,Involved persuasion,Y,1
0WAGTwjAfRc,30.83,-4.14,-3.2,1.25,-2.98,-0.28,Informational interaction,Y,1
0WePMVVPiXc,1.2,-0.44,1.62,-4.0,-0.14,-1.31,Involved persuasion,Y,1
0whxexDNqMc,25.5,-5.6,-3.51,-4.55,-3.92,2.35,Informational interaction,Y,1
0Wi_-NCcjSE,12.88,-1.77,-1.74,1.93,-3.33,-0.28,Involved persuasion,Y,1
0wilf-4ehdA,7.47,-5.28,0.0899999999999999,3.8,1.35,-1.78,Involved persuasion,Y,1
0WMg-dRolwk,-4.62,-0.61,0.51,-0.8,-0.4,4.08,General narrative exposition,Y,1
0wog3fQxvQg,26.61,-5.53,-1.41,-1.5,-2.99,-2.02,Informational interaction,Y,1
0wxvUk5SfPs,11.34,-1.44,-0.71,-3.46,5.35,-0.62,Involved persuasion,Y,1
0wZb7AOCYIg,15.6,3.54,1.56,-2.45,0.81,0.64,Imaginative narrative,Y,1
0x7wyPMuAcs,5.21,-3.73,-0.22,0.47,0.24,0.78,Involved persuasion,Y,1
0x54YjG6kZY,-9.45,-0.32,5.47,-4.01,3.19,1.04,General narrative exposition,Y,1
0xiPwPAVO6w,10.52,-2.25,-4.37,0.3,-2.18,-1.19,Involved persuasion,Y,1
0-XMQD35vHo,26.31,-4.13,-2.23,12.0,-2.19,-2.59,Informational interaction,Y,1
0xO5-jZWymI,20.91,-5.5,-3.14,4.0,1.46,1.1,Informational interaction,Y,1
0xP94f10P0E,2.87,0.0599999999999998,0.32,5.55,-1.98,1.68,Involved persuasion,Y,1
0xQLuPEXMUI,16.67,-1.51,0.97,2.37,-0.57,3.12,Involved persuasion,Y,1
0xQmDpOfYf4,6.95,-0.8,-0.5,0.86,1.1,3.07,Involved persuasion,Y,1
0xSLevV3W5c,2.0,-2.84,0.25,-1.8,-2.64,2.05,Involved persuasion,Y,1
0x-WWpNXwoM,34.95,-4.13,-3.88,4.37,-1.82,1.84,Informational interaction,Y,1
0XXyp11SajI,22.17,-4.77,0.13,0.0799999999999998,-1.49,1.84,Informational interaction,Y,1
0XZZRLVONik,10.87,-5.2,0.54,-2.02,-2.26,1.72,Involved persuasion,Y,1
0y7rhT6dPY4,2.78,-0.56,-0.0099999999999997,-7.39,-0.1,-1.52,Involved persuasion,Y,1
0Y62faIv2sU,8.66,1.32,-2.1,-2.85,-2.39,-2.24,Imaginative narrative,Y,1
0yBHiD2USXA,5.22,0.12,-1.61,-1.94,-2.54,1.14,Involved persuasion,Y,1
0yKxb9fUvLU,-7.25,1.12,1.11,0.79,1.61,0.0,General narrative exposition,Y,1
0ytYwAEmyaw,4.82,1.92,-2.81,-0.86,-0.86,0.86,Imaginative narrative,Y,1
0YUgYLa82RM,19.15,-2.14,6.79,4.51,1.62,-0.45,Involved persuasion,Y,1
0YXckYdsb3k,29.91,-1.4,-2.72,4.86,-1.07,-0.54,Informational interaction,Y,1
0YXrcAodzxY,12.02,-3.21,-0.37,5.97,1.25,0.22,Involved persuasion,Y,1
0Z8nfEOJS6M,19.52,-5.28,-0.45,0.61,-0.0599999999999998,2.27,Informational interaction,Y,1
0zDJ-w0A3pM,5.76,0.35,1.29,8.36,0.34,-0.81,Involved persuasion,Y,1
0zERDm9odc4,23.48,-1.64,-0.75,1.14,-0.8,0.38,Informational interaction,Y,1
0zGvbGuyRW8,15.28,-3.65,2.62,3.3,0.32,0.38,Involved persuasion,Y,1
0-ZiIrLELfI,21.22,5.39,-1.62,-3.52,0.0399999999999998,-1.07,Informational interaction,Y,1
0ZikI2Kj3o0,24.25,1.02,-1.83,-2.46,-2.94,0.88,Informational interaction,Y,1
0Zk4QZPN17o,24.03,-3.02,-0.44,1.49,-1.67,0.01,Informational interaction,Y,1
0ZO965HaF2Y,34.28,-5.16,-0.82,-6.1,-3.92,3.65,Informational interaction,Y,1
0ZsuP0tiok0,19.23,-2.65,-1.03,-0.54,-3.67,2.02,Informational interaction,Y,1
0zTfbk7C_C8,12.39,-4.9,0.49,4.2,0.39,1.55,Involved persuasion,Y,1
0ZwAHUtEaw0,23.52,-2.24,-2.43,-2.26,-0.95,4.23,Informational interaction,Y,1
0ZXSmGx3OD8,31.38,-2.58,-0.63,-1.74,-2.54,1.9,Informational interaction,Y,1
0ZZ3-ZIlZPM,17.97,-1.7,2.24,0.83,-2.76,0.69,Involved persuasion,Y,1
01a03opZYso,33.8,-0.54,-2.36,6.22,0.74,1.19,Informational interaction,Y,1
01cNeYjMdoo,18.14,1.55,-1.9,5.77,-2.62,1.05,Informational interaction,Y,1
01cXbst3ZYc,1.36,-3.3,3.94,-0.65,-1.39,0.71,Involved persuasion,Y,1
01E8vFfXlbw,21.69,-4.29,-3.57,2.62,-2.42,1.55,Informational interaction,Y,1
01fRSHG3w5k,18.07,-5.89,-2.89,7.75,0.28,-0.54,Informational interaction,Y,1
01lbHgjBYPI,3.98,6.99,-0.02,0.84,3.1,1.85,Imaginative narrative,Y,1
01n3eAFrj4E,23.31,-2.95,0.21,0.15,-1.32,2.05,Informational interaction,Y,1
01qmDgLS9ks,-2.79,5.12,-1.62,-2.12,0.04,0.62,General narrative exposition,Y,1
01vH8Lxde7s,23.15,-5.24,-0.5,0.37,-1.55,0.6,Informational interaction,Y,1
01wGLm3g1HM,-1.84,-2.64,0.88,-2.03,-0.0099999999999999,-0.11,Involved persuasion,Y,1
01xUxF_Ibb8,28.3,-2.91,-0.58,4.63,-3.38,2.35,Informational interaction,Y,1
01yJg8Njwho,15.67,-2.91,-1.5,1.85,-2.96,1.1,Involved persuasion,Y,1
1__5uG4rehs,31.18,-1.69,-1.4,3.36,5.55111512312578e-17,-0.66,Informational interaction,Y,1
1_2q9JclfcQ,8.77,-4.38,-0.46,2.42,-0.2,1.78,Involved persuasion,Y,1
1_4AP9TI1_c,18.84,-1.6,0.42,-2.48,0.14,1.47,Informational interaction,Y,1
1_8Sk1mNWcA,34.7,-0.09,6.95,8.16,-0.98,1.5,Informational interaction,Y,1
1_BVRwEdJ4w,7.57,-3.25,-1.8,-0.73,-3.08,-0.74,Involved persuasion,Y,1
1_DYUUQ874M,3.03,-0.2,-7.74,-3.4,-0.32,-0.45,Situated reportage,Y,1
1_G9IJnDi-g,27.48,-4.62,-0.31,3.25,-2.38,-2.57,Informational interaction,Y,1
1_jpcUld_nc,23.71,-4.09,-3.24,-4.05,-2.27,-0.24,Informational interaction,Y,1
1_mwrkO71Fs,20.09,-5.22,-0.37,0.64,-0.77,1.38,Informational interaction,Y,1
1_OSczmZT04,37.59,-3.68,-2.51,-0.3,-1.19,0.12,Informational interaction,Y,1
1_X3g0A8oME,16.86,-6.56,1.78,2.97,-3.3,-2.52,Involved persuasion,Y,1
1-8snBrVe8E,24.12,-3.25,-1.55,1.48,-3.58,-1.33,Informational interaction,Y,1
1A_rZNMaC8c,-15.61,0.74,3.6,-1.87,4.58,-1.81,Scientific exposition,Y,1
1acSyiWzN8M,4.04,-1.92,2.16,1.51,-0.29,3.17,Involved persuasion,Y,1
1AEAHgD3Mxo,11.34,1.66,-0.24,4.4,0.63,-0.66,Involved persuasion,Y,1
1AFSwy2-QMk,19.87,-0.19,-0.59,0.58,-2.53,-1.22,Informational interaction,Y,1
1Aogh9aQxNY,21.15,-0.59,-2.55,-4.18,-2.59,1.57,Informational interaction,Y,1
1AvnmkeHUuo,2.69,1.0,-0.62,2.45,-1.3,-0.02,Involved persuasion,Y,1
1AVS4Vsj2Dw,13.53,-3.12,-1.78,2.57,-1.05,3.48,Involved persuasion,Y,1
1AWiK1pEyas,10.18,0.75,3.28,0.11,-1.2,-0.24,Involved persuasion,Y,1
1azXsdT83ew,25.28,-3.61,-0.93,0.28,-2.84,-0.4,Informational interaction,Y,1
1B_FFeOhwGw,16.2,0.18,-3.93,-2.65,-1.75,1.21,Imaginative narrative,Y,1
1B0qhRq4Otk,12.49,-5.34,-3.2,7.26,-2.61,1.86,Involved persuasion,Y,1
1B2KUUI8K8Y,3.78,-2.98,-4.22,3.78,1.63,2.76,Involved persuasion,Y,1
1bdiWqnhD5I,5.99,-3.52,-3.28,5.99,-0.9,-2.35,Involved persuasion,Y,1
1bdLno73R2E,12.09,-3.29,-1.57,2.33,-0.4,0.37,Involved persuasion,Y,1
1BHzMPYDFM8,15.53,-5.7,-2.52,6.33,0.16,-1.26,Involved persuasion,Y,1
1bKGCxiJECg,12.95,-5.27,-0.41,11.14,-2.65,0.89,Involved persuasion,Y,1
1bSN_Zof68c,35.8,-2.06,-2.51,-3.37,-1.24,-0.43,Informational interaction,Y,1
1BT0pKbwTCs,24.91,-2.28,-1.89,-2.33,-1.9,-0.12,Informational interaction,Y,1
1B-YauO6ydc,23.37,0.96,-2.8,1.02,0.45,0.43,Informational interaction,Y,1
1C7zQxdLreQ,5.6,-3.88,-2.78,8.4,0.81,0.95,Involved persuasion,Y,1
1C8dDixB__o,19.63,6.68,19.71,-7.31,-3.92,-3.5,Involved persuasion,Y,1
1C9Lg3LYCBE,8.38,-0.43,4.08,4.07,-2.12,4.21,Involved persuasion,Y,1
1CatliiyMuI,-8.03,0.13,2.04,4.45,2.87,2.89,General narrative exposition,Y,1
1cB5JZcosr4,11.06,-0.13,2.28,1.13,-1.5,-0.36,Involved persuasion,Y,1
1CcFzpWjx38,-9.37,-3.29,5.51,-0.64,2.99,0.81,General narrative exposition,Y,1
1cCjRqcRAtA,24.6,-3.68,-3.79,-2.09,-1.46,-0.41,Informational interaction,Y,1
1cEoVXhBx2U,-0.250000000000002,4.41,-0.59,9.68,1.29,1.88,Involved persuasion,Y,1
1cfT7WRMSas,40.28,-4.13,-1.04,1.44,-2.5,-1.83,Intimate interpersonal interaction,Y,1
1ciDhnjkia0,12.7,-0.11,5.14,0.48,-2.09,3.57,Involved persuasion,Y,1
-1ckq8XVaak,8.75,-4.54,-0.31,2.67,-0.99,-0.52,Involved persuasion,Y,1
1cKSMNjZF3A,19.59,-3.52,0.3,-3.21,-2.38,2.69,Informational interaction,Y,1
1cM-AoshlWY,-2.01,-4.96,2.58,10.49,-2.05,-1.07,Involved persuasion,Y,1
1CNPDvexEVo,2.69,-1.06,-2.95,-1.52,-1.15,-0.45,Involved persuasion,Y,1
1CNUczR_AW8,-4.62,2.92,7.04,-4.81,-0.85,-2.81,General narrative exposition,Y,1
1cQlDFwE-Z0,25.31,-3.55,-0.89,-1.2,-1.17,0.79,Informational interaction,Y,1
1Cw-vODp-8Y,14.15,-3.76,0.05,4.54,-3.2,1.69,Involved persuasion,Y,1
1cY5ZRFCZvA,28.03,-5.53,-6.97,8.69,1.67,4.39,Informational interaction,Y,1
1cZIubH_GCk,-11.08,-2.3,1.63,-2.7,-0.75,-0.1,General narrative exposition,Y,1
1D2FhocwoWQ,14.94,-0.78,-3.77,1.49,2.99,-0.5,Involved persuasion,Y,1
1D3EqlaY0Ss,33.13,-3.98,-1.95,-2.54,-2.65,0.91,Informational interaction,Y,1
1D8krlR4Mio,9.71,1.69,2.55,2.76,1.55,0.57,Involved persuasion,Y,1
1daEJbDwCQY,19.46,-4.74,-1.03,-0.46,-0.72,1.19,Informational interaction,Y,1
1DAShTKp1xY,-2.29,2.06,-3.24,-1.51,3.91,0.1,General narrative exposition,Y,1
1dAV90e-atg,21.92,-1.78,-3.11,0.39,-2.84,-0.61,Informational interaction,Y,1
1DB_2z8jk8M,-9.26,-0.21,-1.04,-2.17,-0.88,-1.29,General narrative exposition,Y,1
1ddj6VLMMU4,6.47,-3.03,1.77,1.01,-2.73,-1.71,Involved persuasion,Y,1
1-dERJYmb7g,-4.9,-4.35,-3.01,-0.66,3.02,-0.31,General narrative exposition,Y,1
1dlhHCaXMVw,28.26,-3.1,-0.58,-1.96,0.41,-0.43,Informational interaction,Y,1
1DMgsGyb8p4,17.0,2.43,-2.19,4.11,-0.63,0.6,Imaginative narrative,Y,1
1DMY7PoumxE,23.82,-5.67,-3.97,8.89,-0.22,4.31,Informational interaction,Y,1
1do1IhUhPg4,30.66,-2.05,-2.88,1.79,-1.77,0.38,Informational interaction,Y,1
1Do7S3dqEKY,31.58,-4.9,4.16,-1.79,-0.25,-0.81,Informational interaction,Y,1
1doBCPxUduQ,33.01,-4.52,-1.9,0.99,-2.76,1.28,Informational interaction,Y,1
1dXLUabK8EA,27.06,0.21,0.8,1.42,-2.99,0.69,Informational interaction,Y,1
1e5KT8M2WOg,-0.29,-3.29,-1.22,1.29,0.26,-1.97,Involved persuasion,Y,1
1e5oKp-tCY4,2.49,-4.38,1.05,-4.17,-3.92,-1.54,Involved persuasion,Y,1
1ecdwkPKokA,36.69,-5.5,2.13,0.28,-3.92,1.15,Informational interaction,Y,1
1eCoktS6Pgs,11.18,-2.02,-0.31,-2.47,-1.04,-0.21,Involved persuasion,Y,1
1EErPUHrogw,-2.7,-1.78,-2.14,3.18,2.94,4.69,Involved persuasion,Y,1
1EFTvAyTQlA,24.01,-2.12,-4.4,-1.98,-3.15,3.1,Informational interaction,Y,1
1ehdJ0LQ0wY,-4.62,-2.27,-3.38,-6.2,-3.41,-0.24,General narrative exposition,Y,1
1EMOrh3xB0Y,9.59,-5.15,-1.18,1.81,-2.83,-0.54,Involved persuasion,Y,1
1Eogg4MgN7E,30.07,-1.61,-5.5,-2.49,-0.38,-1.02,Informational interaction,Y,1
1eqeOdbVPYw,10.5,-1.17,0.53,-3.18,0.83,-0.64,Involved persuasion,Y,1
1EuFRDRNYi8,53.27,-0.58,-4.41,0.32,14.92,-1.12,Intimate interpersonal interaction,Y,1
1-EWJqbvZ9w,20.13,-3.87,-1.86,-0.21,0.04,0.98,Informational interaction,Y,1
1f3yujEUHmY,1.84,1.2,-1.42,-1.41,1.93,0.38,Involved persuasion,Y,1
1f5d7cj1Ut8,26.13,-4.23,-1.82,0.27,4.29,3.71,Informational interaction,Y,1
1f8dQCWzzB8,13.0,-1.77,-2.65,-2.54,-0.03,1.59,Involved persuasion,Y,1
1fCDG1S2Hwo,-10.88,-0.0700000000000001,3.22,1.05,-0.57,-2.62,General narrative exposition,Y,1
1FcE86kwODQ,8.17,-6.79,-0.63,10.69,-1.11,-1.36,Involved persuasion,Y,1
1FdgVZX55AY,7.88,-3.72,-2.21,4.93,-0.19,1.85,Involved persuasion,Y,1
1fH9B9wrqE4,-15.24,-3.42,3.61,-4.49,-0.27,-1.36,Learned exposition,Y,1
1fKTyCc8i4U,11.78,-2.19,-0.51,0.19,-1.86,2.4,Involved persuasion,Y,1
1FLDwvr8frw,-4.27,-5.66,-0.55,6.32,0.42,-1.62,Involved persuasion,Y,1
1fPZPrYKnxA,19.35,-3.85,-2.03,-1.61,-2.85,-0.31,Informational interaction,Y,1
1FQQ7vcq-rM,30.68,-3.88,1.07,1.74,-0.99,-0.28,Informational interaction,Y,1
1FRWB4fl4Sc,32.28,-5.13,-0.8,3.18,-2.95,-0.6,Informational interaction,Y,1
1FrWh0lYAt8,9.4,-5.18,1.29,-3.52,-1.38,3.21,Involved persuasion,Y,1
1FSABs5mM6I,-0.95,-0.77,-2.9,-5.54,-2.53,-1.31,Situated reportage,Y,1
1fSBX5uSeI4,17.14,-2.47,-0.36,3.67,-1.06,1.08,Involved persuasion,Y,1
1FvTBgM3EBA,16.35,-4.44,-1.93,0.01,-3.02,0.22,Involved persuasion,Y,1
1g5P6kKXiMs,-3.76,-2.28,-3.06,-3.24,-2.45,-0.67,General narrative exposition,Y,1
1GLDY0Fbq9E,24.31,0.14,-1.45,1.26,-1.7,2.14,Informational interaction,Y,1
1glTJx0dhcA,9.22,-1.41,0.69,-1.54,-3.55,-1.71,Involved persuasion,Y,1
1gonZxwqNT8,-19.41,-1.31,3.07,3.65,-0.43,-0.9,Learned exposition,Y,1
1gr-imVHZXI,36.12,-6.17,1.09,-3.92,-0.74,-2.29,Informational interaction,Y,1
1GT1jFsNnPw,23.05,-3.62,0.39,-1.94,-3.18,3.24,Informational interaction,Y,1
1Gt55nmKIh0,36.19,1.62,-2.61,6.87,2.17,-0.24,Informational interaction,Y,1
1gTka9xKu_0,2.71,-6.39,-12.73,11.61,-0.58,3.6,Situated reportage,Y,1
1GUrNPPTSWM,3.51,2.65,0.68,-2.63,-1.27,1.62,Imaginative narrative,Y,1
1H2jdCojPyc,11.4,-5.75,-0.33,0.63,0.6,-2.4,Involved persuasion,Y,1
1h9tghKasts,29.11,-2.43,-7.39,-1.17,-2.22,-0.76,Informational interaction,Y,1
1HcdfP5Ox2c,2.64,0.87,-0.0100000000000001,2.1,2.53,0.02,Involved persuasion,Y,1
1hcugpcwFZs,31.25,-4.52,-1.74,-4.88,-1.72,-0.85,Informational interaction,Y,1
1hDxXZ6zjT0,24.8,-1.16,-1.97,-0.04,-2.67,1.48,Informational interaction,Y,1
1he9RZRITLE,-5.71,0.89,2.3,-2.33,-0.33,0.0,General narrative exposition,Y,1
1hfVNipaJMI,28.9,-5.17,-2.88,-2.69,-1.89,-1.38,Informational interaction,Y,1
1hGnsxF5hoI,18.57,-3.06,0.75,4.3,0.05,3.64,Informational interaction,Y,1
1HGxZKt2E1k,0.81,2.31,-3.2,0.28,-1.36,5.83,Imaginative narrative,Y,1
1Hh25TRG8p4,6.78,-2.86,0.89,1.11,-1.15,0.42,Involved persuasion,Y,1
1hHt91LJIXs,28.23,3.24,0.11,-2.96,-3.92,-1.81,Informational interaction,Y,1
1hIfLqWZSZw,20.79,-4.91,-3.65,-4.64,-3.53,1.78,Informational interaction,Y,1
1HKq2k75vd8,34.85,-2.47,-1.11,-0.0199999999999998,0.43,-0.07,Informational interaction,Y,1
1HOAbuG6llc,25.61,-5.96,-4.51,-2.22,-0.95,-0.24,Informational interaction,Y,1
1hQL86U_p8o,15.77,-5.07,-3.15,1.78,-2.52,2.32,Involved persuasion,Y,1
1hQWJzZcMZ0,29.3,-0.35,-4.14,-1.53,-3.22,-1.17,Informational interaction,Y,1
1HRKlBnU6_I,19.82,-5.17,-3.78,8.37,-0.93,6.45,Informational interaction,Y,1
1HTyyaddEmE,28.37,0.46,-0.96,6.4,-1.09,2.54,Informational interaction,Y,1
1HuCmQpstxw,-12.46,-3.61,4.78,-1.22,4.69,-1.93,Scientific exposition,Y,1
1HVPnZ4DPDA,-2.2,-1.63,2.53,1.44,-0.69,0.22,Involved persuasion,Y,1
1i3avOYvWcQ,23.5,-3.45,-0.53,-1.42,-2.36,1.65,Informational interaction,Y,1
1I5LhCdnvMQ,3.78,-0.94,-1.8,2.66,-1.12,0.64,Involved persuasion,Y,1
1i7kmtBSTa0,18.53,-3.02,-1.15,3.55,-3.34,-0.36,Informational interaction,Y,1
1i9HNpkjU0A,24.47,2.44,-3.66,0.91,-0.42,4.76,Informational interaction,Y,1
1Iirx2LLRnM,15.74,-4.44,-4.04,3.04,-0.69,2.23,Involved persuasion,Y,1
1iQZi5TMHoU,30.29,3.0,-2.81,-3.54,0.22,-1.64,Informational interaction,Y,1
1JAE8kM_Uy4,23.47,1.16,-0.77,-1.06,-2.25,1.31,Informational interaction,Y,1
1Jbzhr1n5Bw,27.84,-0.98,-1.15,-3.8,-3.73,-1.23,Informational interaction,Y,1
1jdoaeIcK2s,22.47,-1.72,-1.44,-0.59,-3.09,-0.26,Informational interaction,Y,1
1jeJQz99BFA,13.7,-5.41,-1.01,-3.7,-2.36,-0.88,Involved persuasion,Y,1
1JmevmE6AnI,-7.62,-1.87,0.0899999999999999,1.1,1.26,0.16,General narrative exposition,Y,1
1joJ5pYr0W8,11.7,-5.55,-4.01,5.74,-1.92,-0.0399999999999998,Involved persuasion,Y,1
1JSV8QwOSw4,38.56,-2.28,1.26,4.24,-0.57,0.14,Intimate interpersonal interaction,Y,1
1Jy5Yj4kc2k,22.02,-3.52,-0.36,-1.17,-2.37,1.91,Informational interaction,Y,1
1jyv9tvYoDE,37.5,-2.57,-3.6,0.67,0.0,1.29,Informational interaction,Y,1
1k_LpZ1hK94,23.33,0.35,-1.58,4.19,-2.48,2.55,Informational interaction,Y,1
1k2ST7YG2cU,16.83,-3.37,4.53,-6.33,-2.8,-0.3,Involved persuasion,Y,1
1k7CnyYrQ2g,3.44,2.43,1.69,-0.79,-0.35,-1.28,Involved persuasion,Y,1
1kbfrKmgCvs,18.19,2.3,-0.64,1.32,-2.92,0.4,Informational interaction,Y,1
1kcQiVn5YMQ,25.54,-1.87,-3.64,-2.42,-3.27,-1.29,Informational interaction,Y,1
1kDWtUo6EXU,2.87,-2.9,-2.44,8.99,-3.92,-3.5,Involved persuasion,Y,1
1KHVaI5C_Ko,31.94,-4.04,-2.0,-4.36,-1.91,-0.12,Informational interaction,Y,1
1KK2Kon-TSY,16.0,-5.01,-2.92,1.63,-0.49,1.34,Involved persuasion,Y,1
1KKA5gW00Bo,25.21,-2.43,-3.02,-1.41,-3.15,2.69,Informational interaction,Y,1
1KmHJgfEaf4,27.02,-1.94,-2.76,0.71,-2.89,0.89,Informational interaction,Y,1
1KOs0ThVhbM,17.42,-1.37,0.36,1.1,-3.05,-1.84,Involved persuasion,Y,1
1KsRDbKqZ0g,30.01,-3.54,-3.28,1.79,-2.86,1.52,Informational interaction,Y,1
-1l0ShgZlUQ,0.84,-0.02,-0.42,7.39,5.68,1.88,Involved persuasion,Y,1
1l4HwUvrXdc,23.95,-5.18,-3.4,2.9,-1.21,0.5,Informational interaction,Y,1
1LdYFoUa76o,23.89,0.41,-0.04,4.7,-0.0799999999999998,1.38,Informational interaction,Y,1
1LFm9UD9AxI,30.84,-3.34,-1.18,-1.36,-1.47,-0.41,Informational interaction,Y,1
1lGR-OUU67w,19.5,-5.89,-2.18,1.04,-3.29,1.21,Informational interaction,Y,1
1LJHxdRIt_c,-1.02,5.46,0.67,-6.11,1.94,0.64,General narrative exposition,Y,1
1LKOOJX_L1M,19.69,-3.86,-3.81,2.02,0.9,1.44,Informational interaction,Y,1
1Ll6f1Wqipc,23.6,-1.56,-2.08,-3.44,-1.51,1.28,Informational interaction,Y,1
1LmZMywRW54,27.79,-1.82,-10.14,6.5,-1.74,-0.93,Informational interaction,Y,1
1lWgzXy3Vzg,20.08,-3.65,-1.79,1.16,-1.22,1.52,Informational interaction,Y,1
1m_UHg-fOkY,9.56,3.66,-3.25,-0.28,-2.91,0.02,Imaginative narrative,Y,1
1m2pEu-m7NI,7.41,-0.05,-1.44,-3.51,-2.54,0.41,Involved persuasion,Y,1
1m7CTGXHfgs,27.54,-3.79,-2.46,-0.41,-2.71,0.12,Informational interaction,Y,1
1m8Qhwfp4S0,35.05,5.99,-3.48,-2.3,-3.24,1.27,Informational interaction,Y,1
1MFMQntULx8,2.07,-2.93,3.08,5.29,-2.58,4.15,Involved persuasion,Y,1
1MlSFM3odd8,20.02,-3.18,0.12,2.82,-2.58,1.95,Informational interaction,Y,1
1MzFfHSTOBM,19.42,-4.89,-2.43,-0.48,-3.45,1.29,Informational interaction,Y,1
1-NajlaQajg,18.65,-1.72,-1.24,3.18,-1.83,0.31,Informational interaction,Y,1
1nCi3OSTOiw,1.97,-0.77,-1.44,3.55,-1.36,1.79,Involved persuasion,Y,1
-1NKHy2y9aY,5.29,-4.34,-0.45,3.08,-2.26,1.65,Involved persuasion,Y,1
1nnXptkH7_Y,22.83,-2.15,-1.41,-0.77,-1.71,1.08,Informational interaction,Y,1
1-NPTXeTEhA,23.15,-3.72,-3.4,-1.2,-2.57,-0.14,Informational interaction,Y,1
1NwgkwNHXW4,21.89,-2.83,0.56,-1.75,-1.3,0.78,Informational interaction,Y,1
1nWrfBVGwL4,27.15,-0.75,0.86,0.23,-1.1,-0.05,Informational interaction,Y,1
1ObS3q6Tno4,28.73,-1.59,-1.25,9.87,-3.03,1.71,Informational interaction,Y,1
1odAdkSGThE,17.2,-2.08,-3.67,-2.64,-2.46,2.98,Informational interaction,Y,1
1ODImV0WIGU,31.55,-5.43,-1.6,1.29,-3.73,-0.69,Informational interaction,Y,1
1OFhk-qthO4,4.79,-1.8,0.7,-2.17,-2.76,-0.59,Involved persuasion,Y,1
1oJPuq5DhvI,29.24,-3.81,-2.12,-1.03,-3.63,1.16,Informational interaction,Y,1
1oKcm7l448c,32.93,-4.95,-4.61,-3.4,-3.53,-1.04,Informational interaction,Y,1
1Ol6kJDQbX0,17.68,-0.82,-3.0,2.87,-2.27,-1.74,Informational interaction,Y,1
1or-5c1fLwY,21.08,-5.14,2.02,16.8,1.02,-0.64,Informational interaction,Y,1
1P__qjVB9Tc,27.61,-2.51,0.17,-8.65,-3.92,1.02,Informational interaction,Y,1
1P2t-HpfTUI,22.64,-3.14,-4.44,-0.7,-0.77,-1.62,Informational interaction,Y,1
1P5N3gkDeIQ,11.76,1.02,-1.5,4.16,1.36,2.14,Involved persuasion,Y,1
1P7E99dcYqo,4.84,-3.28,-2.28,1.27,3.64,1.04,Involved persuasion,Y,1
1pdlKrNgOV8,-20.27,-2.25,4.94,-2.56,6.19,-1.78,Learned exposition,Y,1
1PgJFaLuUTg,33.13,2.22,-2.64,-1.12,-3.18,1.19,Informational interaction,Y,1
1PMMquJVs9Q,3.27,0.78,-1.23,-0.55,-2.44,1.33,Involved persuasion,Y,1
